artist,country,points,performance_order,ranking,broadcaster,composers,contest_id,final_type,id,song,writers,spotify_id,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,contest_id_2,img_src,location,name,url,year
Sabina Babayeva,Azerbaijan,150.0,13,4,İctimai,"Anders Bagge, Johan Kronlund, Sandra Bjurman, Stefan Örn",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,415f1b5c-7c18-363e-99cc-c25ce60f7f78,When The Music Dies,"Anders Bagge, Sandra Bjurman, Stefan Örn, Johan Kronlund",1w2jm6QteAq3qw9xAYSe2W,0.605,0.224,179995.0,0.591,2.38e-05,1.0,0.433,-4.425,0.0,0.0332,184.842,0.303,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Bobbysocks,Norway,123.0,13,1,NRK,Rolf Løvland,5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,final,718ebb76-173b-30ab-9da5-0bef1e635a1d,La Det Swinge,-,0LmEzNrxk0lecRm8X58jiC,0.334,0.503,173960.0,0.905,0.0,6.0,0.19,-6.06,1.0,0.087,138.157,0.512,5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,https://apex.eurovision.tv/image/4aab408a7911b4fb98d50ebd7265b7d6,Gothenburg,Gothenburg 1985,/event/gothenburg-1985,1985
Mandinga,Romania,71.0,14,12,TVR,Costi Ionita,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,68f1d616-d8ab-35d5-9aaf-f67b61bd2cf9,Zaleilah,"Elena Ionescu, Dihigo Omar Secada, Costi Ionita",73VPoYetnfQbWT8R9QJzaD,0.0253,0.703,218540.0,0.809,0.000341,0.0,0.276,-4.897,1.0,0.0518,126.99,0.812,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Eleftheria Eleftheriou,Greece,64.0,16,17,ERT,"Dimitri Stassos, Mikaela Stenström, Dajana Lööf",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,a4cc2c3a-4cbc-360d-a2a0-abfcf549a13a,Aphrodisiac,"Dimitri Stassos, Mikaela Stenström, Dajana Lööf",5gchlXy35igCMYuK9UTcNj,0.00173,0.635,179440.0,0.858,2.14e-05,11.0,0.296,-5.092,0.0,0.0339,110.011,0.87,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Loreen,Sweden,372.0,17,1,SVT,Thomas G:son & Peter Boström,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,094283a4-43c8-397c-9c16-5285fa1bfbfd,Euphoria,Thomas G:son & Peter Boström,4Qh4H4KxrlvTjPA6sAJC07,0.135,0.562,181787.0,0.783,1.44e-05,11.0,0.282,-4.727,0.0,0.0428,132.06,0.391,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Can Bonomo,Turkey,112.0,18,7,TRT,Can Bonomo,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,362ff4ab-3e97-3194-a9c0-f6fbcb6b9a82,Love Me Back,Can Bonomo,6Sa2IXbpv1TTpYdBY0dJXH,0.183,0.698,181745.0,0.959,0.0,4.0,0.726,-5.127,1.0,0.0721,102.022,0.639,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Kurt Calleja,Malta,41.0,21,21,PBS,"Johan Jämtberg, Mikael Gunnerås & Kurt Calleja",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,92b7a516-9c0c-3c7f-9215-d409b9713359,This Is The Night,"Johan Jämtberg, Mikael Gunnerås & Kurt Calleja",3crsaMSUy4NWIm0ARcMRFK,0.00118,0.651,182480.0,0.874,0.0,0.0,0.0678,-4.176,1.0,0.0404,122.02,0.636,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Jedward,Ireland,46.0,23,19,RTÉ,Nick Jarl & Sharon Vaughn,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,ec0a5b28-0116-3dcb-8681-2a940f214217,Waterline,Nick Jarl & Sharon Vaughn,0xCMGAf80y3dUevG2qXpvS,0.000958,0.658,183093.0,0.726,1.7e-06,10.0,0.0809,-5.424,1.0,0.0392,144.042,0.852,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Željko Joksimović,Serbia,214.0,24,3,RTS,Željko Joksimović,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,379b8e7b-37f2-32ca-a1a8-2af5a7e38206,Nije Ljubav Stvar,Marina Tucaković / Miloš Roganović,06yHUA1bk2QnwjtXAvufcE,0.592,0.377,222882.0,0.73,1.8e-06,5.0,0.865,-6.984,1.0,0.0546,87.628,0.353,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Alenka Gotar,Slovenia,66.0,7,15,RTVSLO,Andrej Babiæ,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,a08342cd-3e72-3c3a-baaa-b26faceb2089,Cvet Z Juga,Andrej Babiæ,5TyLmF69awrR61SO4v0NT4,0.718,0.31,183760.0,0.767,1.32e-06,0.0,0.343,-3.067,0.0,0.0552,123.925,0.373,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
4Fun,Lithuania,28.0,9,21,LRT,Julija Ritèik,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,2e80c508-4c7b-3a9b-9e78-5c39038dae28,Love Or Leave,Julija Ritèik,0Kd8LZOl5NH5ZBYMhuVM1P,0.264,0.595,181800.0,0.669,0.0,0.0,0.0961,-7.043,0.0,0.0308,166.949,0.679,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Sarbel,Greece,139.0,10,7,ERT,"Alex Papakonstantinou, Marcus Englöf",e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,bb7b656e-7005-35da-be7e-deb95caf35ea,Yassou Maria,Mack,1t2zJs2ukKjrVNGQgot9bk,0.00185,0.558,180387.0,0.833,1.68e-06,9.0,0.05,-5.217,1.0,0.0605,172.069,0.942,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
The Ark,Sweden,51.0,12,18,SVT,The Ark,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,46e8009c-bd62-3081-97fa-db54cc25d6a4,The Worrying Kind,The Ark,5zIxRPGxiOBNRDBu2Upk4i,0.0157,0.651,175773.0,0.854,0.0,1.0,0.0798,-3.858,0.0,0.0285,134.022,0.804,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Bonaparti.lv,Latvia,54.0,14,16,LTV,Kjell Jennstig,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,bcb6ea3b-609a-3920-bead-bc2137abf106,Questa Notte,"Kjell Jennstig, Torbjörn Wassenius, Francesca Russo",1kcwsoWjmm9THtkhL1vQ7Y,0.669,0.525,178773.0,0.602,0.0,10.0,0.102,-4.087,1.0,0.0306,118.014,0.354,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Serebro,Russia,207.0,15,3,C1R,Maxim Fadeev,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,2cf0cbe0-cef9-36d5-b964-06fc223ea4eb,Song # 1,Daniil Babichev,6O2BqxpGIGYcmNRupBQZc9,0.0796,0.798,182880.0,0.745,7.38e-05,10.0,0.126,-8.528,1.0,0.0472,125.031,0.948,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Marija Šerifović,Serbia,268.0,17,1,RTS,Vladimir Graić,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,962c87f0-565f-3420-84c7-f26c13957fa7,Molitva,Saa Miloević Mare,1ue71r2sNUvl4LSqvgVVcZ,0.71,0.274,182533.0,0.529,0.0,2.0,0.22,-6.772,0.0,0.0449,80.51,0.348,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Verka Serduchka,Ukraine,235.0,18,2,NTU,Andrei Danilko,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,608d5aa5-af17-357d-9812-295b5d5a651c,Dancing Lasha Tumbai,Andrei Danilko,3ve2mVR6BkXuNWfHVoA5yu,0.00523,0.725,179893.0,0.959,0.0082,0.0,0.283,-5.267,1.0,0.0566,144.031,0.965,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Scooch,United Kingdom,19.0,19,22,BBC,"Andrew Hill, Morten Schjolin, Russ Spencer, Paul Tarry",e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,e20d6e31-43f6-385f-b0a2-875f8725fe33,Flying The Flag (for You),"Andrew Hill, Morten Schjolin, Russ Spencer, Paul Tarry",4OT9lDdobsAPaKgtiUhIpv,0.0188,0.575,184547.0,0.922,0.0,8.0,0.0664,-4.044,1.0,0.197,137.986,0.367,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Hayko,Armenia,138.0,23,8,AMPTV,Hayko,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,15f98c89-1efb-35d3-a247-602e93eeb33f,Anytime You Need,Karen Kavaleryan,6COUoYEPyrdfwSSsAZXoYt,0.717,0.436,180413.0,0.439,1.22e-05,7.0,0.137,-12.001,0.0,0.03,167.97,0.397,e4ca4b05-c62d-3bc9-844c-2711746e7694,https://apex.eurovision.tv/image/a39b21505b3e81b179d40363f12b48fd,Helsinki,Helsinki 2007,/event/helsinki-2007,2007
Six4One,Switzerland,30.0,1,16,SSR SRG,Ralph Siegel,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,95ded4a4-eee7-3074-8c26-366e7e359f1c,If We All Give A Little,Bernd Meinunger,2dMGxoGXtapU26WYizhFjl,0.53,0.552,191293.0,0.585,0.0,11.0,0.132,-4.95,0.0,0.0281,80.536,0.289,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Fabrizio Faniello,Malta,1.0,7,24,PBS,"Aldo Spiteri, Fabrizio Faniello",a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,7ed7145b-dd29-34fd-a41d-385a5d40da48,I Do,"Aldo Spiteri, Fabrizio Faniello",4W3eH4QXRYXSdHJGtLa1zt,0.0877,0.536,177360.0,0.984,0.0,10.0,0.23,-3.214,1.0,0.0742,135.967,0.5,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Elena Risteska,F.Y.R. Macedonia,56.0,11,12,MKRTV,Darko Dimitrov,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,52e702f0-0177-3c87-8fb2-fd29fa96857e,Ninanajna,Rade Vrcakovski,0FQHOOqIdtEAM0uutQilaz,0.146,0.754,181674.0,0.858,0.0,11.0,0.0886,-3.478,0.0,0.0887,100.04,0.782,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Vikki,United Kingdom,100.0,14,4,BBC,"Vikki Watson, James Kaleth",5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,final,791ada7e-6d5f-3a9f-a2b5-54afa8972ed0,Love Is...,-,4GPT39ZGgVQm6tJJTG0wdy,0.028,0.15,196000.0,0.979,0.0,10.0,0.0751,-8.73,0.0,0.106,136.366,0.0329,5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,https://apex.eurovision.tv/image/4aab408a7911b4fb98d50ebd7265b7d6,Gothenburg,Gothenburg 1985,/event/gothenburg-1985,1985
Kikki Danielsson,Sweden,103.0,16,3,SVT,Lasse Holm,5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,final,5e9eaa51-cc55-3de7-8b40-41889424ece2,Bra Vibrationer,"Ingela ""Pling"" Forsman",0NOLQCkOO2wgEaUR5y1ahK,0.49,0.529,186493.0,0.637,0.0,0.0,0.105,-6.356,1.0,0.0368,191.4,0.795,5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,https://apex.eurovision.tv/image/4aab408a7911b4fb98d50ebd7265b7d6,Gothenburg,Gothenburg 1985,/event/gothenburg-1985,1985
Gary Lux,Austria,60.0,17,8,ORF,"Mick Jackson, Geoff Bastow",5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,final,fdf2f8e3-10f9-3c42-9db5-aaf5e64d2725,Kinder Dieser Welt,Michael Kunze,4MeBZoCY7TBtMUj3TXOnwx,0.292,0.668,178976.0,0.867,0.0,9.0,0.157,-2.922,1.0,0.03,121.939,0.898,5af8fd18-5f4b-3229-9327-ea0ae9cb8d66,https://apex.eurovision.tv/image/4aab408a7911b4fb98d50ebd7265b7d6,Gothenburg,Gothenburg 1985,/event/gothenburg-1985,1985
Bravo,Spain,106.0,4,3,TVE,Miguel Blasco Larami,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,9d595671-f180-3868-b5bd-6de2ffc57365,"Lady, Lady",Amaia Saizar,3K0rUw4z0khdNg4MiSIHB4,0.154,0.668,208053.0,0.716,1.62e-05,2.0,0.669,-8.898,1.0,0.0344,130.815,0.606,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Dollie de Luxe,Norway,29.0,5,17,NRK,"Ingrid Bjørnov, Benedicte Adrian",c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,a6393af1-c351-3da1-a563-dbf3c7d3a13c,Lenge Leve Livet,"Ingrid Bjornov, Benedicte Adrian",2m9BngLZzITq9TDjbXdUYY,0.0118,0.378,190380.0,0.642,0.0,0.0,0.246,-7.274,1.0,0.0385,137.134,0.308,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Jacques Zegers,Belgium,70.0,8,5,RTBF,Henri Seroka,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,9f1bfe98-8e5b-3150-9eca-c8a6ac1ce866,Avanti La Vie,Jacques Zegers,2s0NUFo02OS4aOMBmjczQg,0.381,0.458,173387.0,0.478,9.42e-06,9.0,0.0912,-10.783,1.0,0.0328,168.5,0.649,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Linda Martin,Ireland,137.0,9,2,RTÉ,Sean Sherrard,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,32e6e964-c09b-3a1d-9d34-c5c35bfe6113,Terminal '3',Sean Sherrard,7pr0CwFQ9aGjgWwCGt4R8K,0.00629,0.605,223547.0,0.903,3.36e-06,1.0,0.105,-5.702,0.0,0.0384,140.015,0.496,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Maribelle,The Netherlands,34.0,11,13,NOS,"Peter van Asten, Richard De Bois",c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,6d4f1b0b-9bdb-38b6-8a84-9c21f7fe2588,Ik Hou Van Jou,"Peter van Asten, Richard De Bois",0dfm6cBzAv8Q7tKswPXUcZ,0.82,0.329,184347.0,0.285,0.000485,2.0,0.114,-9.093,1.0,0.0277,85.711,0.127,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Anita,Austria,5.0,13,19,ORF,Brigitte Seuberth,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,172d3e19-1698-3abb-a2d8-d8e5e909e0e5,Einfach Weg,Walter Müller,2qfclxfDjZc31tuok4ius6,0.114,0.757,193733.0,0.999,0.0,4.0,0.326,-3.162,1.0,0.0538,121.005,0.901,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Mary Roos,Germany,34.0,14,13,ARD,Michael Reinecke,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,5de78aa9-de11-3c24-a2ab-4026fdaa6cb5,Aufrecht Geh'n,Michael Kunze,3StkH3LklHrkvDFEbn5k9g,0.477,0.573,185293.0,0.695,0.0,5.0,0.121,-5.418,1.0,0.0245,80.333,0.589,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Kirka,Finland,46.0,16,9,YLE,Jukka Siikavire,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,69de2ddb-a58d-3e5d-a44b-eb51fc9c48f3,Hengaillaan,Jussi Tuominen,1yd8Y1K3dtaeq4T6y87Lun,0.152,0.727,160267.0,0.691,3.37e-06,6.0,0.364,-10.991,1.0,0.0335,125.731,0.963,c5b4fbcc-6648-31d0-bddc-81188d66a68c,https://apex.eurovision.tv/image/b5383d49392982de23288a0cc52765d3,Luxembourg,Luxembourg 1984,/event/luxembourg-1984,1984
Guy Bonnet,France,56.0,1,8,A2F,Guy Bonnet,639d954b-c051-3315-a8e3-c2b612b1911d,final,ecd2dc8b-8841-3cf9-a65a-06728994489f,Vivre,Fulbert Cant,0IIVuDFTn6WtaIjaDVeGKC,0.448,0.282,184369.0,0.142,0.0278,2.0,0.115,-14.947,0.0,0.0364,119.365,0.0713,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Jahn Teigen,Norway,53.0,2,9,NRK,"Anita Skorgan, Jahn Teigen",639d954b-c051-3315-a8e3-c2b612b1911d,final,f859d6c9-466d-3d11-83f9-efb59c5f28ba,Do Re Mi,"Herodes Falsk, Jahn Teigen",1CN16UGl4UCzZPMHpHreBT,0.649,0.531,177653.0,0.353,0.0,7.0,0.0434,-8.141,1.0,0.0271,127.043,0.656,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Carola Häggkvist,Sweden,126.0,4,3,SVT,Lasse Holm,639d954b-c051-3315-a8e3-c2b612b1911d,final,70015f64-79cd-3586-96b4-c5168aaf9fb0,Främling,Monica Forsberg,2AF8L0w9Q8rorwF45CQsyS,0.218,0.421,58986.0,0.954,0.0,7.0,0.462,-7.128,1.0,0.121,101.798,0.409,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Riccardo Fogli,Italy,41.0,5,11,RAI,Maurizio Fabrizio,639d954b-c051-3315-a8e3-c2b612b1911d,final,841af975-af7b-3508-b46d-c52732487522,Per Lucia,"Riccardo Fogli, Vincenzo Spampinato",5ZeV96MrS8CdK6NvVhexmi,0.588,0.598,197987.0,0.513,0.0,9.0,0.0471,-9.545,0.0,0.0281,107.855,0.662,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Remedios Amaya,Spain,,7,19,TVE,José Miguel Evóras,639d954b-c051-3315-a8e3-c2b612b1911d,final,5b7abaac-762a-3dc6-97f1-6f72d390f92c,¿quién Maneja Mi Barca?,Isidro Muñoz,0TWaqxvioVlbLIa1mGIN1z,0.233,0.752,227840.0,0.847,0.0,1.0,0.141,-8.757,1.0,0.0631,143.583,0.961,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Ami Aspelund,Finland,41.0,9,11,YLE,Kari Kuusamo,639d954b-c051-3315-a8e3-c2b612b1911d,final,9399d1c3-65d9-3272-8825-eb0606e5aefe,Fantasiaa,Kaisu Liuhala,5H2rFo6GES9Egze9s01LQU,0.23,0.811,167866.0,0.671,0.0,0.0,0.121,-11.3,0.0,0.0587,131.496,0.878,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Ofra Haza,Israel,136.0,16,2,IBA,Avi Toledano,639d954b-c051-3315-a8e3-c2b612b1911d,final,91c654d1-15ff-33bd-9d96-272507316081,Hi,Ehud Manor,3VTgZABfiHfCBZdNqArFtg,0.966,0.319,252760.0,0.312,4.46e-06,2.0,0.18,-11.804,0.0,0.0307,90.012,0.261,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Armando Gama,Portugal,33.0,17,13,RTP,Armando Gama,639d954b-c051-3315-a8e3-c2b612b1911d,final,910c6fcb-5b74-3c2c-acc0-2cf859daeef5,Esta Balada Que Te Dou,Armando Gama,717ng7bkRhm36YIE8FLZdY,0.788,0.531,224533.0,0.327,0.00115,4.0,0.0857,-14.111,1.0,0.0331,143.988,0.196,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Westend,Austria,53.0,18,9,ORF,Peter Vieweger,639d954b-c051-3315-a8e3-c2b612b1911d,final,e0b40e53-1542-325b-8bf5-2704a990af79,Hurricane,"Heli Deinboek, Heinz Nessizius",3Rfe8h9vtRWQshVakDMzuQ,0.206,0.764,152560.0,0.64,0.0,10.0,0.107,-6.659,1.0,0.0629,135.844,0.786,639d954b-c051-3315-a8e3-c2b612b1911d,https://apex.eurovision.tv/image/4bf1f1ec00299c736d593ac3fc917cca,Munich,Munich 1983,/event/munich-1983,1983
Doce,Portugal,32.0,1,13,RTP,"António A. Pinho, Tózé Brito, Pedro Brito",5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,a08d51ab-c6a8-3667-a9b3-c82a83e22008,Bem-bom,-,2AxNRatXtgiP7zBNYMw1pp,0.392,0.76,138667.0,0.818,0.00152,2.0,0.157,-7.953,1.0,0.0423,144.96,0.961,5c4ccb6f-33ba-312b-90fc-789e82bae93f,https://apex.eurovision.tv/image/5f38d0b4257f0a07aad861fdd083466e,Harrogate,Harrogate 1982,/event/harrogate-1982,1982
Bardo,United Kingdom,76.0,4,7,BBC,Simon Jefferis,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,8b151630-b150-3afd-b854-5792b4410407,One Step Further,Simon Jefferis,23MbJwSXJRfM8rwQ6RUdD5,0.00565,0.68,185333.0,0.823,0.000361,4.0,0.118,-9.323,1.0,0.0543,145.321,0.888,5c4ccb6f-33ba-312b-90fc-789e82bae93f,https://apex.eurovision.tv/image/5f38d0b4257f0a07aad861fdd083466e,Harrogate,Harrogate 1982,/event/harrogate-1982,1982
Neço,Turkey,20.0,5,15,TRT,Olcayto Ahmet Tugsuz,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,b607bd4a-b7cc-3480-95f1-a9f59a10ea99,Hani,"Olcayto Ahmet Tugsuz, Faik Tugsuz",7e8fcP4DXkMymwsHlNFDAk,0.13,0.686,186960.0,0.817,1.24e-05,5.0,0.287,-6.705,1.0,0.0714,137.224,0.77,5c4ccb6f-33ba-312b-90fc-789e82bae93f,https://apex.eurovision.tv/image/5f38d0b4257f0a07aad861fdd083466e,Harrogate,Harrogate 1982,/event/harrogate-1982,1982
Chips,Sweden,67.0,9,8,SVT,Lasse Holm,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,4bc870af-371c-3b8e-b843-9905b94fa276,Dag Efter Dag,Monica Forsberg,6lG65UH64cyVQhsmiV8Ht3,0.355,0.534,174573.0,0.91,0.0,1.0,0.383,-5.646,1.0,0.0556,132.245,0.723,5c4ccb6f-33ba-312b-90fc-789e82bae93f,https://apex.eurovision.tv/image/5f38d0b4257f0a07aad861fdd083466e,Harrogate,Harrogate 1982,/event/harrogate-1982,1982
Mess,Austria,57.0,10,9,ORF,Michael Scheickl,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,23573987-faa4-3686-87b9-e380560f7e86,Sonntag,Rudolf Leve,5CamlRerxZQYWo6q6mVDKr,0.168,0.704,185067.0,0.87,0.0668,0.0,0.0606,-4.435,1.0,0.0277,150.443,0.968,5c4ccb6f-33ba-312b-90fc-789e82bae93f,https://apex.eurovision.tv/image/5f38d0b4257f0a07aad861fdd083466e,Harrogate,Harrogate 1982,/event/harrogate-1982,1982
Lucía,Spain,52.0,12,10,TVE,Paco Cepero,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,040731e6-c22e-361e-acca-50ee3827201a,Él,Ignacio Román,0tzixmHNQfE6S6SirSToxW,0.641,0.276,237467.0,0.572,0.0,1.0,0.2,-7.818,1.0,0.0377,77.986,0.285,5c4ccb6f-33ba-312b-90fc-789e82bae93f,https://apex.eurovision.tv/image/5f38d0b4257f0a07aad861fdd083466e,Harrogate,Harrogate 1982,/event/harrogate-1982,1982
Brixx,Denmark,5.0,13,17,DR,Jens Brixtofte,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,dd683b07-ad2b-3ff1-aa8c-733a7fee664d,Video-video,Jens Brixtofte,1FWGPqjTkilR1KR6QTioN5,0.102,0.591,158640.0,0.734,0.0,0.0,0.077,-4.055,1.0,0.0503,173.295,0.867,5c4ccb6f-33ba-312b-90fc-789e82bae93f,https://apex.eurovision.tv/image/5f38d0b4257f0a07aad861fdd083466e,Harrogate,Harrogate 1982,/event/harrogate-1982,1982
